date,product_id,product_name,category,units_sold,revenue,unit_price,is_weekend,day_of_week,month,quarter,is_festival,festival_name,temperature,is_promotional,is_stockout,demand_score,date_parsed,days_since_start,week_of_year,day_of_month,units_sold_lag1,units_sold_lag7,revenue_lag1,units_sold_ma7,units_sold_ma30
2023-02-27,P022,Patanjali Atta 5kg,Groceries,83,17430.0,210.0,False,Monday,2,Q1,False,None,11.9,False,False,86.75,2023-02-27,57,9,27,27,33,5670.0,61.52002324954153,47.5522161018615
2023-02-28,P022,Patanjali Atta 5kg,Groceries,41,8610.0,210.0,False,Tuesday,2,Q1,False,None,24.6,False,False,45.73,2023-02-28,58,9,28,24,79,5040.0,74.44034903313533,56.86107648174603
2023-03-01,P022,Patanjali Atta 5kg,Groceries,31,6510.0,210.0,False,Wednesday,3,Q1,False,None,35.9,False,False,26.95,2023-03-01,59,9,1,31,69,6510.0,34.16710112866973,69.88135368775886
2023-03-02,P022,Patanjali Atta 5kg,Groceries,49,10290.0,210.0,False,Thursday,3,Q1,False,None,26.3,False,False,50.8,2023-03-02,60,9,2,53,39,11130.0,63.754161956926,50.33094267513565
2023-03-03,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,False,Friday,3,Q1,False,None,44.1,False,False,43.94,2023-03-03,61,9,3,30,37,6300.0,29.05850198085469,30.33906604931723
2023-03-04,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,True,Saturday,3,Q1,False,None,26.3,False,False,48.27,2023-03-04,62,9,4,74,65,15540.0,34.55078888534723,38.66657881276479
2023-03-05,P022,Patanjali Atta 5kg,Groceries,67,14070.0,210.0,True,Sunday,3,Q1,False,None,33.5,False,False,66.05,2023-03-05,63,9,5,22,50,4620.0,40.60506597746136,52.13794199127314
2023-03-06,P022,Patanjali Atta 5kg,Groceries,77,16170.0,210.0,False,Monday,3,Q1,False,None,42.7,False,False,81.43,2023-03-06,64,10,6,34,42,7140.0,52.06149577861592,67.89377570116753
2023-03-07,P022,Patanjali Atta 5kg,Groceries,55,11550.0,210.0,False,Tuesday,3,Q1,False,None,35.0,False,False,58.13,2023-03-07,65,10,7,61,36,12810.0,32.0611452117618,38.37313241617398
2023-03-08,P022,Patanjali Atta 5kg,Groceries,48,10080.0,210.0,False,Wednesday,3,Q1,True,Holi,10.5,False,False,49.03,2023-03-08,66,10,8,47,42,9870.0,29.48655780970881,32.30088642622156
2023-03-09,P022,Patanjali Atta 5kg,Groceries,119,24990.0,210.0,False,Thursday,3,Q1,True,Holi,12.4,True,False,118.1,2023-03-09,67,10,9,76,67,15960.0,29.69083576455657,60.18074091425169
2023-03-10,P022,Patanjali Atta 5kg,Groceries,23,4830.0,210.0,False,Friday,3,Q1,False,None,28.5,False,False,24.88,2023-03-10,68,10,10,63,58,13230.0,54.91567989680146,68.06802802104392
2023-03-11,P022,Patanjali Atta 5kg,Groceries,91,19110.0,210.0,True,Saturday,3,Q1,False,None,26.6,True,False,87.04,2023-03-11,69,10,11,73,46,15330.0,46.86009391254933,30.0141323736143
2023-03-12,P022,Patanjali Atta 5kg,Groceries,51,10710.0,210.0,True,Sunday,3,Q1,False,None,15.3,False,False,52.46,2023-03-12,70,10,12,26,65,5460.0,44.21152791270841,42.79365965213093
2023-03-13,P022,Patanjali Atta 5kg,Groceries,54,11340.0,210.0,False,Monday,3,Q1,False,None,18.0,False,False,52.25,2023-03-13,71,11,13,46,80,9660.0,29.26988814808601,60.11103494586789
2023-03-14,P022,Patanjali Atta 5kg,Groceries,59,12390.0,210.0,False,Tuesday,3,Q1,False,None,10.4,False,False,54.35,2023-03-14,72,11,14,51,69,10710.0,47.41502904830286,48.31255052860783
2023-03-15,P022,Patanjali Atta 5kg,Groceries,57,11970.0,210.0,False,Wednesday,3,Q1,False,None,11.0,False,False,56.33,2023-03-15,73,11,15,23,44,4830.0,55.88048498898991,44.84055257482835
2023-03-16,P022,Patanjali Atta 5kg,Groceries,54,11340.0,210.0,False,Thursday,3,Q1,False,None,27.4,False,False,55.41,2023-03-16,74,11,16,71,31,14910.0,61.01470069524208,54.1727607136203
2023-03-17,P022,Patanjali Atta 5kg,Groceries,30,6300.0,210.0,False,Friday,3,Q1,False,None,29.4,True,False,25.35,2023-03-17,75,11,17,26,44,5460.0,26.07260153233456,39.60847081716281
2023-03-18,P022,Patanjali Atta 5kg,Groceries,75,15750.0,210.0,True,Saturday,3,Q1,False,None,35.9,False,False,79.95,2023-03-18,76,11,18,36,69,7560.0,72.02542750681056,69.18066591925113
2023-03-19,P022,Patanjali Atta 5kg,Groceries,36,7560.0,210.0,True,Sunday,3,Q1,False,None,24.2,False,False,39.84,2023-03-19,77,11,19,67,74,14070.0,48.11160914544431,53.65982673669718
2023-03-20,P022,Patanjali Atta 5kg,Groceries,65,13650.0,210.0,False,Monday,3,Q1,False,None,8.4,False,False,60.96,2023-03-20,78,12,20,65,60,13650.0,37.01887832285092,56.35503859436199
2023-03-21,P022,Patanjali Atta 5kg,Groceries,45,9450.0,210.0,False,Tuesday,3,Q1,False,None,24.7,False,False,43.46,2023-03-21,79,12,21,74,64,15540.0,30.35114124122623,58.53938801242334
2023-03-22,P022,Patanjali Atta 5kg,Groceries,68,14280.0,210.0,False,Wednesday,3,Q1,False,None,13.1,True,False,70.78,2023-03-22,80,12,22,41,41,8610.0,40.5253645893573,51.26950624591639
2023-03-23,P022,Patanjali Atta 5kg,Groceries,52,10920.0,210.0,False,Thursday,3,Q1,False,None,26.6,False,False,55.9,2023-03-23,81,12,23,78,56,16380.0,57.81597055564423,34.74152554163156
2023-03-24,P022,Patanjali Atta 5kg,Groceries,49,10290.0,210.0,False,Friday,3,Q1,False,None,8.0,False,False,52.38,2023-03-24,82,12,24,57,71,11970.0,29.99005204196094,63.92830929517861
2023-03-25,P022,Patanjali Atta 5kg,Groceries,50,10500.0,210.0,True,Saturday,3,Q1,False,None,32.5,True,False,53.21,2023-03-25,83,12,25,53,66,11130.0,66.5599964551403,53.31958736090752
2023-03-26,P022,Patanjali Atta 5kg,Groceries,61,12810.0,210.0,True,Sunday,3,Q1,False,None,43.6,False,False,63.67,2023-03-26,84,12,26,44,30,9240.0,49.58571323569126,38.0669201441906
2023-03-27,P022,Patanjali Atta 5kg,Groceries,76,15960.0,210.0,False,Monday,3,Q1,False,None,27.6,False,False,72.96,2023-03-27,85,13,27,23,80,4830.0,69.70195995498143,35.5953086415559
2023-03-28,P022,Patanjali Atta 5kg,Groceries,93,19530.0,210.0,False,Tuesday,3,Q1,False,None,19.5,True,False,95.35,2023-03-28,86,13,28,37,21,7770.0,25.3727673422593,38.39302827531019
2023-03-29,P022,Patanjali Atta 5kg,Groceries,63,13230.0,210.0,False,Wednesday,3,Q1,False,None,27.9,False,False,62.2,2023-03-29,87,13,29,75,79,15750.0,64.44528255712181,56.70654529625637
2023-03-30,P022,Patanjali Atta 5kg,Groceries,62,13020.0,210.0,False,Thursday,3,Q1,False,None,14.5,False,False,57.29,2023-03-30,88,13,30,74,54,15540.0,45.38568305077239,43.82212673963022
2023-03-31,P022,Patanjali Atta 5kg,Groceries,81,17010.0,210.0,False,Friday,3,Q1,False,None,37.1,False,False,82.54,2023-03-31,89,13,31,66,50,13860.0,29.67809924723529,60.93876907643992
2023-04-01,P022,Patanjali Atta 5kg,Groceries,61,12810.0,210.0,True,Saturday,4,Q2,False,None,15.2,False,False,59.12,2023-04-01,90,13,1,25,75,5250.0,34.25840576536658,33.83864080214862
2023-04-02,P022,Patanjali Atta 5kg,Groceries,56,11760.0,210.0,True,Sunday,4,Q2,False,None,22.1,False,False,52.03,2023-04-02,91,13,2,31,66,6510.0,30.45476845285193,31.77535182249377
2023-04-03,P022,Patanjali Atta 5kg,Groceries,56,11760.0,210.0,False,Monday,4,Q2,False,None,23.2,False,False,56.02,2023-04-03,92,14,3,48,22,10080.0,32.53122805913566,54.67960112780673
2023-04-04,P022,Patanjali Atta 5kg,Groceries,61,12810.0,210.0,False,Tuesday,4,Q2,False,None,25.3,False,False,57.94,2023-04-04,93,14,4,58,49,12180.0,43.10284810635821,64.9399823510513
2023-04-05,P022,Patanjali Atta 5kg,Groceries,54,11340.0,210.0,False,Wednesday,4,Q2,False,None,37.3,False,False,50.01,2023-04-05,94,14,5,28,31,5880.0,55.29867651963419,58.3598406480548
2023-04-06,P022,Patanjali Atta 5kg,Groceries,42,8820.0,210.0,False,Thursday,4,Q2,False,None,23.7,False,False,40.86,2023-04-06,95,14,6,77,28,16170.0,29.89326711313131,61.21376409741597
2023-04-07,P022,Patanjali Atta 5kg,Groceries,40,8400.0,210.0,False,Friday,4,Q2,False,None,11.5,False,False,37.03,2023-04-07,96,14,7,40,36,8400.0,64.39801638967019,45.15398581886492
2023-04-08,P022,Patanjali Atta 5kg,Groceries,87,18270.0,210.0,True,Saturday,4,Q2,False,None,9.4,False,False,82.42,2023-04-08,97,14,8,47,68,9870.0,53.22490889552016,59.98567807515875
2023-04-09,P022,Patanjali Atta 5kg,Groceries,88,18480.0,210.0,True,Sunday,4,Q2,False,None,40.5,False,False,83.11,2023-04-09,98,14,9,51,79,10710.0,59.00527172929583,65.39180490859064
2023-04-10,P022,Patanjali Atta 5kg,Groceries,52,10920.0,210.0,False,Monday,4,Q2,False,None,17.8,False,False,55.85,2023-04-10,99,15,10,45,31,9450.0,36.47312836137212,33.84022231292121
2023-04-11,P022,Patanjali Atta 5kg,Groceries,36,7560.0,210.0,False,Tuesday,4,Q2,False,None,23.1,False,False,39.12,2023-04-11,100,15,11,22,37,4620.0,56.65110453521208,53.48164261516335
2023-04-12,P022,Patanjali Atta 5kg,Groceries,80,16800.0,210.0,False,Wednesday,4,Q2,False,None,8.9,False,False,78.99,2023-04-12,101,15,12,43,40,9030.0,45.29232922477402,31.15936104698001
2023-04-13,P022,Patanjali Atta 5kg,Groceries,51,10710.0,210.0,False,Thursday,4,Q2,False,None,37.9,False,False,53.43,2023-04-13,102,15,13,70,24,14700.0,37.57735069665412,50.37462282750262
2023-04-14,P022,Patanjali Atta 5kg,Groceries,58,12180.0,210.0,False,Friday,4,Q2,True,Ram Navami,30.0,False,False,60.0,2023-04-14,103,15,14,23,56,4830.0,40.19052970273705,65.54383827329958
2023-04-15,P022,Patanjali Atta 5kg,Groceries,54,11340.0,210.0,True,Saturday,4,Q2,True,Ram Navami,10.5,False,False,50.13,2023-04-15,104,15,15,20,25,4200.0,53.25091870205696,62.71588993988475
2023-04-16,P022,Patanjali Atta 5kg,Groceries,23,4830.0,210.0,True,Sunday,4,Q2,False,None,34.9,False,False,21.76,2023-04-16,105,15,16,64,73,13440.0,49.42364849733703,37.28007752704282
2023-04-17,P022,Patanjali Atta 5kg,Groceries,65,13650.0,210.0,False,Monday,4,Q2,False,None,43.4,False,False,62.6,2023-04-17,106,16,17,24,33,5040.0,67.59649778939631,62.10835890934395
2023-04-18,P022,Patanjali Atta 5kg,Groceries,26,5460.0,210.0,False,Tuesday,4,Q2,False,None,20.3,False,False,21.37,2023-04-18,107,16,18,74,73,15540.0,38.40204499912977,69.28174598504404
2023-04-19,P022,Patanjali Atta 5kg,Groceries,33,6930.0,210.0,False,Wednesday,4,Q2,False,None,24.5,False,False,34.61,2023-04-19,108,16,19,47,79,9870.0,62.98020205393365,43.8003379493576
2023-04-20,P022,Patanjali Atta 5kg,Groceries,76,15960.0,210.0,False,Thursday,4,Q2,False,None,44.9,False,False,78.3,2023-04-20,109,16,20,24,47,5040.0,55.80415960652464,57.88721349744368
2023-04-21,P022,Patanjali Atta 5kg,Groceries,39,8190.0,210.0,False,Friday,4,Q2,False,None,24.9,False,False,43.9,2023-04-21,110,16,21,20,57,4200.0,62.42690179540684,32.26843426921843
2023-04-22,P022,Patanjali Atta 5kg,Groceries,40,8400.0,210.0,True,Saturday,4,Q2,False,None,35.8,False,False,41.86,2023-04-22,111,16,22,76,33,15960.0,35.32108807966208,31.71451690141025
2023-04-23,P022,Patanjali Atta 5kg,Groceries,100,21000.0,210.0,True,Sunday,4,Q2,False,None,38.0,False,False,98.18,2023-04-23,112,16,23,64,77,13440.0,40.83970895998853,55.76543856653585
2023-04-24,P022,Patanjali Atta 5kg,Groceries,20,4200.0,210.0,False,Monday,4,Q2,False,None,26.1,False,False,19.56,2023-04-24,113,17,24,32,51,6720.0,30.95994323431835,58.00285991624307
2023-04-25,P022,Patanjali Atta 5kg,Groceries,57,11970.0,210.0,False,Tuesday,4,Q2,False,None,25.7,False,False,57.5,2023-04-25,114,17,25,49,24,10290.0,54.66236964523269,39.48905033845605
2023-04-26,P022,Patanjali Atta 5kg,Groceries,70,14700.0,210.0,False,Wednesday,4,Q2,False,None,13.7,True,False,74.05,2023-04-26,115,17,26,52,80,10920.0,43.33072329137249,64.78845397737169
2023-04-27,P022,Patanjali Atta 5kg,Groceries,75,15750.0,210.0,False,Thursday,4,Q2,False,None,17.7,False,False,73.44,2023-04-27,116,17,27,52,63,10920.0,49.78296736780306,61.06974941244792
2023-04-28,P022,Patanjali Atta 5kg,Groceries,47,9870.0,210.0,False,Friday,4,Q2,False,None,29.0,False,False,44.66,2023-04-28,117,17,28,63,62,13230.0,70.61672693191868,40.40023478844337
2023-04-29,P022,Patanjali Atta 5kg,Groceries,65,13650.0,210.0,True,Saturday,4,Q2,False,None,12.7,False,False,66.07,2023-04-29,118,17,29,45,66,9450.0,74.53480963932945,38.61106679881873
2023-04-30,P022,Patanjali Atta 5kg,Groceries,21,4410.0,210.0,True,Sunday,4,Q2,False,None,28.8,False,False,17.95,2023-04-30,119,17,30,39,22,8190.0,37.84504270982562,49.63755707122139
2023-05-01,P022,Patanjali Atta 5kg,Groceries,73,15330.0,210.0,False,Monday,5,Q2,False,None,28.9,False,False,69.04,2023-05-01,120,18,1,22,28,4620.0,30.41168318445428,40.38212426151354
2023-05-02,P022,Patanjali Atta 5kg,Groceries,0,0.0,210.0,False,Tuesday,5,Q2,False,None,10.9,False,True,-0.6,2023-05-02,121,18,2,45,34,9450.0,58.20457136070542,37.59484297491377
2023-05-03,P022,Patanjali Atta 5kg,Groceries,108,22680.0,210.0,False,Wednesday,5,Q2,False,None,44.1,True,False,104.41,2023-05-03,122,18,3,31,61,6510.0,57.84262955308016,64.46303809827423
2023-05-04,P022,Patanjali Atta 5kg,Groceries,79,16590.0,210.0,False,Thursday,5,Q2,False,None,17.7,False,False,74.38,2023-05-04,123,18,4,24,68,5040.0,48.41095933049941,37.67119581458444
2023-05-05,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,False,Friday,5,Q2,False,None,37.3,False,False,46.22,2023-05-05,124,18,5,35,28,7350.0,74.1396041405239,69.09540249069845
2023-05-06,P022,Patanjali Atta 5kg,Groceries,75,15750.0,210.0,True,Saturday,5,Q2,False,None,42.0,False,False,73.57,2023-05-06,125,18,6,80,39,16800.0,65.05377621330005,52.64487484481042
2023-05-07,P022,Patanjali Atta 5kg,Groceries,115,24150.0,210.0,True,Sunday,5,Q2,False,None,30.4,True,False,119.65,2023-05-07,126,18,7,33,34,6930.0,56.96364215880547,51.82746982471741
2023-05-08,P022,Patanjali Atta 5kg,Groceries,20,4200.0,210.0,False,Monday,5,Q2,False,None,40.7,False,False,21.53,2023-05-08,127,19,8,72,39,15120.0,50.73625920157036,51.17059693063374
2023-05-09,P022,Patanjali Atta 5kg,Groceries,19,3990.0,210.0,False,Tuesday,5,Q2,False,None,12.5,False,False,19.58,2023-05-09,128,19,9,53,77,11130.0,69.26703991791766,38.38984756064805
2023-05-10,P022,Patanjali Atta 5kg,Groceries,38,7980.0,210.0,False,Wednesday,5,Q2,False,None,26.7,False,False,39.82,2023-05-10,129,19,10,37,32,7770.0,74.62293041751646,35.19190996554907
2023-05-11,P022,Patanjali Atta 5kg,Groceries,41,8610.0,210.0,False,Thursday,5,Q2,False,None,21.7,False,False,44.69,2023-05-11,130,19,11,77,78,16170.0,37.35937785845175,61.99066182989178
2023-05-12,P022,Patanjali Atta 5kg,Groceries,31,6510.0,210.0,False,Friday,5,Q2,False,None,43.9,False,False,30.54,2023-05-12,131,19,12,78,66,16380.0,72.21585434351891,61.72945268676746
2023-05-13,P022,Patanjali Atta 5kg,Groceries,68,14280.0,210.0,True,Saturday,5,Q2,False,None,8.6,False,False,63.54,2023-05-13,132,19,13,46,59,9660.0,68.6990784169738,50.10469865327536
2023-05-14,P022,Patanjali Atta 5kg,Groceries,24,5040.0,210.0,True,Sunday,5,Q2,False,None,31.0,False,False,26.29,2023-05-14,133,19,14,21,69,4410.0,71.40960370109939,64.17526878988551
2023-05-15,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,False,Monday,5,Q2,False,None,17.7,True,False,46.85,2023-05-15,134,20,15,31,24,6510.0,63.21073334955163,69.12230937460087
2023-05-16,P022,Patanjali Atta 5kg,Groceries,23,4830.0,210.0,False,Tuesday,5,Q2,False,None,30.7,False,False,18.35,2023-05-16,135,20,16,49,42,10290.0,34.43188510313045,40.25231667827401
2023-05-17,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,False,Wednesday,5,Q2,False,None,9.9,True,False,44.08,2023-05-17,136,20,17,56,67,11760.0,28.92253857061305,51.24583762946746
2023-05-18,P022,Patanjali Atta 5kg,Groceries,47,9870.0,210.0,False,Thursday,5,Q2,False,None,13.7,False,False,51.2,2023-05-18,137,20,18,66,71,13860.0,51.42847117144005,30.62139563927851
2023-05-19,P022,Patanjali Atta 5kg,Groceries,22,4620.0,210.0,False,Friday,5,Q2,False,None,38.4,False,False,24.74,2023-05-19,138,20,19,33,57,6930.0,72.29856957707698,60.98736822994345
2023-05-20,P022,Patanjali Atta 5kg,Groceries,68,14280.0,210.0,True,Saturday,5,Q2,False,None,9.6,False,False,70.6,2023-05-20,139,20,20,39,27,8190.0,55.91937197795733,64.63418754900816
2023-05-21,P022,Patanjali Atta 5kg,Groceries,75,15750.0,210.0,True,Sunday,5,Q2,False,None,42.5,True,False,73.77,2023-05-21,140,20,21,74,75,15540.0,57.9063388022795,66.60891138945108
2023-05-22,P022,Patanjali Atta 5kg,Groceries,32,6720.0,210.0,False,Monday,5,Q2,False,None,9.3,False,False,33.57,2023-05-22,141,21,22,49,46,10290.0,33.67890793992008,53.97675947674706
2023-05-23,P022,Patanjali Atta 5kg,Groceries,63,13230.0,210.0,False,Tuesday,5,Q2,False,None,41.2,False,False,59.37,2023-05-23,142,21,23,21,76,4410.0,38.9937041539259,38.52296863258691
2023-05-24,P022,Patanjali Atta 5kg,Groceries,37,7770.0,210.0,False,Wednesday,5,Q2,False,None,34.0,False,False,35.48,2023-05-24,143,21,24,60,30,12600.0,63.89788236618421,30.54242389603974
2023-05-25,P022,Patanjali Atta 5kg,Groceries,73,15330.0,210.0,False,Thursday,5,Q2,False,None,22.2,False,False,69.37,2023-05-25,144,21,25,44,80,9240.0,60.7468961911858,53.68664299374709
2023-05-26,P022,Patanjali Atta 5kg,Groceries,14,2940.0,210.0,False,Friday,5,Q2,False,None,12.7,False,False,17.3,2023-05-26,145,21,26,23,44,4830.0,43.31688034062213,59.16117448556309
2023-05-27,P022,Patanjali Atta 5kg,Groceries,65,13650.0,210.0,True,Saturday,5,Q2,False,None,23.9,False,False,60.79,2023-05-27,146,21,27,42,44,8820.0,73.39982031968951,38.31664652477514
2023-05-28,P022,Patanjali Atta 5kg,Groceries,59,12390.0,210.0,True,Sunday,5,Q2,False,None,21.5,False,False,58.13,2023-05-28,147,21,28,76,49,15960.0,50.67950977848604,66.29750650663331
2023-05-29,P022,Patanjali Atta 5kg,Groceries,52,10920.0,210.0,False,Monday,5,Q2,False,None,29.4,False,False,47.83,2023-05-29,148,22,29,63,73,13230.0,25.06028505130746,47.17963366537623
2023-05-30,P022,Patanjali Atta 5kg,Groceries,56,11760.0,210.0,False,Tuesday,5,Q2,False,None,19.6,False,False,57.47,2023-05-30,149,22,30,34,64,7140.0,70.86705911537496,36.49284759571646
2023-05-31,P022,Patanjali Atta 5kg,Groceries,39,8190.0,210.0,False,Wednesday,5,Q2,False,None,38.2,False,False,42.8,2023-05-31,150,22,31,76,44,15960.0,39.95395080000407,62.69760288652219
2023-06-01,P022,Patanjali Atta 5kg,Groceries,57,11970.0,210.0,False,Thursday,6,Q2,False,None,8.6,False,False,59.84,2023-06-01,151,22,1,42,37,8820.0,32.07532429371896,32.24654817281943
2023-06-02,P022,Patanjali Atta 5kg,Groceries,42,8820.0,210.0,False,Friday,6,Q2,False,None,14.3,True,False,37.39,2023-06-02,152,22,2,47,30,9870.0,39.86357263286375,61.81294429289488
2023-06-03,P022,Patanjali Atta 5kg,Groceries,66,13860.0,210.0,True,Saturday,6,Q2,False,None,28.9,False,False,61.89,2023-06-03,153,22,3,45,30,9450.0,38.05699282667935,48.79556952228148
2023-06-04,P022,Patanjali Atta 5kg,Groceries,53,11130.0,210.0,True,Sunday,6,Q2,False,None,20.0,False,False,48.78,2023-06-04,154,22,4,72,28,15120.0,28.26489485822574,38.19233158890326
2023-06-05,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,False,Monday,6,Q2,False,None,15.7,False,False,48.78,2023-06-05,155,23,5,34,21,7140.0,61.11323282239798,34.47821523288692
2023-06-06,P022,Patanjali Atta 5kg,Groceries,57,11970.0,210.0,False,Tuesday,6,Q2,False,None,26.1,False,False,55.24,2023-06-06,156,23,6,64,73,13440.0,31.20339624930145,42.59285661065434
2023-06-07,P022,Patanjali Atta 5kg,Groceries,40,8400.0,210.0,False,Wednesday,6,Q2,False,None,24.8,False,False,35.9,2023-06-07,157,23,7,32,59,6720.0,62.98259487175181,65.05359776131618
2023-06-08,P022,Patanjali Atta 5kg,Groceries,83,17430.0,210.0,False,Thursday,6,Q2,False,None,16.7,False,False,80.35,2023-06-08,158,23,8,65,27,13650.0,53.98304290652759,51.68389306341598
2023-06-09,P022,Patanjali Atta 5kg,Groceries,51,10710.0,210.0,False,Friday,6,Q2,False,None,33.8,False,False,48.75,2023-06-09,159,23,9,57,76,11970.0,42.41125960936705,30.91080898636436
2023-06-10,P022,Patanjali Atta 5kg,Groceries,34,7140.0,210.0,True,Saturday,6,Q2,False,None,44.6,False,False,29.35,2023-06-10,160,23,10,26,35,5460.0,32.46391003520585,36.17983187877313
2023-06-11,P022,Patanjali Atta 5kg,Groceries,36,7560.0,210.0,True,Sunday,6,Q2,False,None,23.6,False,False,32.07,2023-06-11,161,23,11,55,61,11550.0,67.94302967624108,39.04479402563933
2023-06-12,P022,Patanjali Atta 5kg,Groceries,37,7770.0,210.0,False,Monday,6,Q2,False,None,43.7,False,False,32.72,2023-06-12,162,24,12,72,39,15120.0,50.74715253824359,47.10698975454224
2023-06-13,P022,Patanjali Atta 5kg,Groceries,64,13440.0,210.0,False,Tuesday,6,Q2,False,None,44.2,False,False,59.91,2023-06-13,163,24,13,30,33,6300.0,72.49229910423932,47.3367371366589
2023-06-14,P022,Patanjali Atta 5kg,Groceries,46,9660.0,210.0,False,Wednesday,6,Q2,False,None,13.9,False,False,47.14,2023-06-14,164,24,14,45,58,9450.0,54.70855657870432,47.8106783509674
2023-06-15,P022,Patanjali Atta 5kg,Groceries,44,9240.0,210.0,False,Thursday,6,Q2,False,None,12.8,False,False,44.36,2023-06-15,165,24,15,23,37,4830.0,59.66794241590885,53.71492986135947
2023-06-16,P022,Patanjali Atta 5kg,Groceries,54,11340.0,210.0,False,Friday,6,Q2,False,None,16.2,False,False,49.62,2023-06-16,166,24,16,58,41,12180.0,64.36812756894113,32.18275725944751
2023-06-17,P022,Patanjali Atta 5kg,Groceries,31,6510.0,210.0,True,Saturday,6,Q2,False,None,23.5,False,False,27.71,2023-06-17,167,24,17,79,28,16590.0,61.53913705274194,32.86181914666818
2023-06-18,P022,Patanjali Atta 5kg,Groceries,50,10500.0,210.0,True,Sunday,6,Q2,False,None,17.2,True,False,47.04,2023-06-18,168,24,18,30,25,6300.0,73.89347370145401,57.87665849790572
2023-06-19,P022,Patanjali Atta 5kg,Groceries,30,6300.0,210.0,False,Monday,6,Q2,False,None,40.5,True,False,29.78,2023-06-19,169,25,19,68,56,14280.0,44.72807780295021,59.63866174106883
2023-06-20,P022,Patanjali Atta 5kg,Groceries,64,13440.0,210.0,False,Tuesday,6,Q2,False,None,26.5,False,False,65.07,2023-06-20,170,25,20,28,79,5880.0,50.20086304211873,58.53477420058804
2023-06-21,P022,Patanjali Atta 5kg,Groceries,33,6930.0,210.0,False,Wednesday,6,Q2,False,None,41.8,False,False,31.29,2023-06-21,171,25,21,39,75,8190.0,68.58233057678713,62.85713185551742
